SERVICE_MINILINK,hour,speed
1220026100_049,8,37.76597222222222
1220026100_049,9,32.509027777777774
1220026100_049,10,30.54646990740741
1220026100_049,11,27.625
1220026100_049,12,29.9058449074074
1220026100_049,13,25.533506944444444
1220026100_049,14,27.37453703703704
1220026100_049,15,25.524652777777774
1220026100_049,16,25.544212962962966
1220026100_049,17,28.971932870370374
1220026100_049,18,26.427256944444444
1220026100_049,19,30.140451388888895
1220026100_049,20,32.98142361111112
1220026100_049,21,31.0484375
1220026100_049,22,34.30613425925925
1220026100_049,23,36.31956018518518
1220026100_050,0,26.53113425925926
1220026100_050,1,32.87916666666667
1220026100_050,2,39.766898148148144
1220026100_050,3,39.23020833333334
1220026100_050,4,44.5984375
1220026100_050,5,46.2916087962963
1220026100_050,6,43.217592592592595
1220026100_050,7,35.969965277777774
1220026100_050,8,34.13622685185185
1220026100_050,9,29.14409722222222
1220026100_050,10,28.268402777777776
1220026100_050,11,23.03472222222222
1220026100_050,12,25.480324074074073
1220026100_050,13,23.01423611111111
1220026100_050,14,22.144444444444442
1220026100_050,15,24.879918981481485
1220026100_050,16,22.710300925925928
1220026100_050,17,24.334259259259262
1220026100_050,18,24.04849537037037
1220026100_050,19,26.857465277777777
1220026100_050,20,30.119733796296295
1220026100_050,21,27.71527777777777
1220026100_050,22,31.621875
1220026100_050,23,35.597569444444446
1220026100_051,0,21.496122685185185
1220026100_051,1,29.079050925925927
1220026100_051,2,35.12939814814815
1220026100_051,3,37.23865740740741
1220026100_051,4,42.340451388888894
1220026100_051,5,42.362789351851866
1220026100_051,6,38.31770833333333
1220026100_051,7,35.49166666666667
1220026100_051,8,30.8166087962963
1220026100_051,9,29.65138888888889
1220026100_051,10,24.447916666666668
1220026100_051,11,20.12337962962963
1220026100_051,12,20.9578125
1220026100_051,13,17.94097222222222
1220026100_051,14,20.017824074074074
1220026100_051,15,19.987442129629628
1220026100_051,16,18.736689814814817
1220026100_051,17,21.61747685185185
1220026100_051,18,21.968749999999996
1220026100_051,19,25.481597222222227
1220026100_051,20,26.3078125
1220026100_051,21,26.47627314814815
1220026100_051,22,29.607465277777777
1220026100_051,23,32.5291087962963
1220026100_052,0,18.867013888888888
1220026100_052,1,24.013078703703705
1220026100_052,2,30.402083333333337
1220026100_052,3,32.041666666666664
1220026100_052,4,34.986111111111114
1220026100_052,5,36.141608796296296
1220026100_052,6,31.897743055555555
1220026100_052,7,31.59768518518519
1220026100_052,8,28.480439814814815
1220026100_052,9,25.303009259259262
1220026100_052,10,19.953125
1220026100_052,11,17.979918981481482
1220026100_052,12,17.78935185185185
1220026100_052,13,16.099247685185187
1220026100_052,14,16.63315972222222
1220026100_052,15,17.021122685185187
1220026100_052,16,15.373611111111112
1220026100_052,17,17.701273148148147
1220026100_052,18,19.162268518518516
1220026100_052,19,23.93402777777778
1220026100_052,20,23.47951388888889
1220026100_052,21,24.007638888888888
1220026100_052,22,25.759722222222223
1220026100_052,23,31.155034722222222
1220026100_053,0,15.729398148148144
1220026100_053,1,20.45451388888889
1220026100_053,2,23.622685185185183
1220026100_053,3,25.446412037037035
1220026100_053,4,32.15729166666667
1220026100_053,5,30.805960648148144
1220026100_053,6,26.884143518518517
1220026100_053,7,28.852777777777778
1220026100_053,8,28.100115740740744
1220026100_053,9,23.206944444444446
1220026100_053,10,17.62065972222222
1220026100_053,11,15.033854166666666
1220026100_053,12,15.809722222222222
1220026100_053,13,14.334722222222222
1220026100_053,14,15.656944444444445
1220026100_053,15,15.034722222222221
1220026100_053,16,12.144444444444444
1220026100_053,17,14.028240740740742
1220026100_053,18,18.18859953703704
1220026100_053,19,20.641493055555557
1220026100_053,20,21.847453703703703
1220026100_053,21,20.808680555555554
1220026100_053,22,23.791898148148146
1220026100_053,23,27.754340277777782
1220026100_054,0,13.232870370370373
1220026100_054,1,14.703587962962962
1220026100_054,2,19.484374999999996
1220026100_054,3,20.379629629629626
1220026100_054,4,25.737037037037037
1220026100_054,5,25.07517361111111
1220026100_054,6,25.26759259259259
1220026100_054,7,25.227951388888894
1220026100_054,8,23.998321759259255
1220026100_054,9,18.622916666666665
1220026100_054,10,13.44375
1220026100_054,11,12.2375
1220026100_054,12,12.913368055555555
1220026100_054,13,12.743576388888888
1220026100_054,14,12.157638888888888
1220026100_054,15,12.597222222222221
1220026100_054,16,10.121412037037038
1220026100_054,17,11.860358796296294
1220026100_054,18,14.657118055555555
1220026100_054,19,17.66689814814815
1220026100_054,20,18.220601851851853
1220026100_054,21,18.5677662037037
1220026100_054,22,19.911111111111115
1220026100_054,23,24.47789351851852
1220026100_055,0,8.76689814814815
1220026100_055,1,11.649826388888888
1220026100_055,2,15.020312499999998
1220026100_055,3,14.465740740740738
1220026100_055,4,16.655092592592595
1220026100_055,5,19.07557870370371
1220026100_055,6,19.105671296296297
1220026100_055,7,22.189641203703705
1220026100_055,8,20.236805555555556
1220026100_055,9,14.550462962962964
1220026100_055,10,12.41875
1220026100_055,11,10.186111111111112
1220026100_055,12,10.696527777777778
1220026100_055,13,9.676041666666666
1220026100_055,14,10.555902777777778
1220026100_055,15,9.0671875
1220026100_055,16,9.17986111111111
1220026100_055,17,9.76550925925926
1220026100_055,18,11.134722222222223
1220026100_055,19,12.919097222222222
1220026100_055,20,13.821469907407408
1220026100_055,21,15.771180555555556
1220026100_055,22,19.060300925925926
1220026100_055,23,20.51076388888889
1220026100_056,0,5.667361111111111
1220026100_056,1,7.942881944444444
1220026100_056,2,9.488252314814817
1220026100_056,3,8.244675925925927
1220026100_056,4,10.11064814814815
1220026100_056,5,11.938425925925928
1220026100_056,6,13.177430555555556
1220026100_056,7,17.027835648148148
1220026100_056,8,14.921585648148147
1220026100_056,9,14.171643518518517
1220026100_056,10,9.082638888888889
1220026100_056,11,7.165277777777778
1220026100_056,12,7.58125
1220026100_056,13,8.196527777777778
1220026100_056,14,8.524594907407408
1220026100_056,15,8.353472222222223
1220026100_056,16,7.853645833333333
1220026100_056,17,7.899305555555555
1220026100_056,18,7.95
1220026100_056,19,10.575405092592591
1220026100_056,20,10.320949074074074
1220026100_056,21,11.96846064814815
1220026100_056,22,16.171701388888888
1220026100_056,23,18.302430555555556
1220026100_057,0,3.9184027777777777
1220026100_057,1,5.994675925925926
1220026100_057,2,6.089814814814816
1220026100_057,3,5.638194444444444
1220026100_057,4,6.444444444444445
1220026100_057,5,6.962962962962964
1220026100_057,6,6.939351851851852
1220026100_057,7,15.199305555555556
1220026100_057,8,13.764583333333333
1220026100_057,9,10.320833333333333
1220026100_057,10,9.304166666666667
1220026100_057,11,5.144444444444445
1220026100_057,12,7.3284722222222225
1220026100_057,13,6.953935185185186
1220026100_057,14,6.767997685185184
1220026100_057,15,7.856076388888889
1220026100_057,16,6.284722222222222
1220026100_057,17,6.363020833333334
1220026100_057,18,5.828125
1220026100_057,19,7.866666666666666
1220026100_057,20,7.409722222222222
1220026100_057,21,9.3
1220026100_057,22,11.557986111111111
1220026100_057,23,13.18576388888889
1220026100_058,0,6.5881944444444445
1220026100_058,1,6.418055555555555
1220026100_058,2,5.839467592592592
1220026100_058,3,11.452199074074072
1220026100_058,4,7.902777777777778
1220026100_058,5,7.16875
1220026100_058,6,7.027314814814815
1220026100_058,7,12.50787037037037
1220026100_058,8,12.7375
1220026100_058,9,12.311805555555555
1220026100_058,10,11.463194444444444
1220026100_058,11,10.055324074074072
1220026100_058,12,9.790277777777778
1220026100_058,13,8.555555555555555
1220026100_058,14,9.580092592592592
1220026100_058,15,10.499652777777778
1220026100_058,16,9.823611111111111
1220026100_058,17,8.627777777777778
1220026100_058,18,10.028993055555556
1220026100_058,19,7.979513888888889
1220026100_058,20,9.074305555555556
1220026100_058,21,9.113888888888889
1220026100_058,22,8.20138888888889
1220026100_058,23,12.84375
1220026100_059,0,12.684201388888889
1220026100_059,1,9.766666666666667
1220026100_059,2,8.406481481481482
1220026100_059,3,18.053472222222222
1220026100_059,4,14.14560185185185
1220026100_059,5,14.35908564814815
1220026100_059,6,10.434375
1220026100_059,7,13.697800925925925
1220026100_059,8,18.531423611111112
1220026100_059,9,18.33344907407407
1220026100_059,10,17.73472222222222
1220026100_059,11,17.698611111111113
1220026100_059,12,16.273611111111112
1220026100_059,13,13.85625
1220026100_059,14,17.294444444444444
1220026100_059,15,17.78767361111111
1220026100_059,16,14.241493055555555
1220026100_059,17,14.311805555555555
1220026100_059,18,13.71076388888889
1220026100_059,19,11.319733796296296
1220026100_059,20,13.3375
1220026100_059,21,14.309722222222222
1220026100_059,22,9.567361111111111
1220026100_059,23,15.290451388888888
1220026800_001,0,25.97037037037037
1220026800_001,1,26.060706018518523
1220026800_001,2,27.40277777777777
1220026800_001,3,28.928703703703697
1220026800_001,4,25.060648148148154
1220026800_001,5,24.356770833333332
1220026800_001,6,30.072569444444444
1220026800_001,7,31.141898148148144
1220026800_001,8,26.89444444444445
1220026800_001,9,20.868055555555557
1220026800_001,10,22.758333333333333
1220026800_001,11,25.097569444444446
1220026800_001,12,26.0662037037037
1220026800_001,13,22.652430555555554
1220026800_001,14,22.078645833333333
1220026800_001,15,23.565509259259255
1220026800_001,16,23.533217592592596
1220026800_001,17,23.883912037037035
1220026800_001,18,26.286863425925922
1220026800_001,19,28.909548611111113
1220026800_001,20,31.6681712962963
1220026800_001,21,27.477777777777778
1220026800_001,22,24.985300925925923
1220026800_001,23,27.301041666666666
1220026800_002,0,26.918229166666666
1220026800_002,1,23.85642361111111
1220026800_002,2,27.268923611111113
1220026800_002,3,27.7900462962963
1220026800_002,4,28.966087962962956
1220026800_002,5,29.17326388888889
1220026800_002,6,28.3234375
1220026800_002,7,30.238888888888894
1220026800_002,8,24.355381944444446
1220026800_002,9,21.861342592592592
1220026800_002,10,21.49565972222222
1220026800_002,11,24.403645833333332
1220026800_002,12,25.275405092592596
1220026800_002,13,22.127083333333335
1220026800_002,14,21.825462962962963
1220026800_002,15,23.332870370370365
1220026800_002,16,23.62152777777778
1220026800_002,17,24.139583333333334
1220026800_002,18,25.643865740740743
1220026800_002,19,28.189583333333335
1220026800_002,20,27.968055555555555
1220026800_002,21,25.984375
1220026800_002,22,26.975868055555555
1220026800_002,23,25.66701388888889
1220026800_003,0,27.856828703703705
1220026800_003,1,26.61423611111111
1220026800_003,2,27.41851851851853
1220026800_003,3,32.223379629629626
1220026800_003,4,34.03327546296297
1220026800_003,5,30.217592592592595
1220026800_003,6,33.53831018518519
1220026800_003,7,29.460879629629627
1220026800_003,8,24.83657407407408
1220026800_003,9,21.06417824074074
1220026800_003,10,23.75358796296296
1220026800_003,11,23.328819444444445
1220026800_003,12,24.462962962962962
1220026800_003,13,23.410416666666666
1220026800_003,14,21.919560185185183
1220026800_003,15,22.80896990740741
1220026800_003,16,23.38269675925926
1220026800_003,17,23.859953703703706
1220026800_003,18,25.834490740740744
1220026800_003,19,26.807291666666668
1220026800_003,20,29.3921875
1220026800_003,21,29.465451388888887
1220026800_003,22,26.78373842592592
1220026800_003,23,27.258969907407405
1220026800_004,0,29.718923611111112
1220026800_004,1,28.764814814814812
1220026800_004,2,29.165219907407415
1220026800_004,3,35.444733796296305
1220026800_004,4,36.62939814814815
1220026800_004,5,34.04097222222223
1220026800_004,6,35.35555555555556
1220026800_004,7,33.947337962962955
1220026800_004,8,26.09519675925926
1220026800_004,9,25.145138888888887
1220026800_004,10,23.717708333333334
1220026800_004,11,26.65810185185185
1220026800_004,12,28.249479166666667
1220026800_004,13,26.8953125
1220026800_004,14,24.82465277777778
1220026800_004,15,22.74675925925926
1220026800_004,16,26.455150462962962
1220026800_004,17,27.291666666666668
1220026800_004,18,27.96984953703704
1220026800_004,19,28.62511574074074
1220026800_004,20,29.30607638888889
1220026800_004,21,30.025
1220026800_004,22,30.057465277777776
1220026800_004,23,29.64716435185185
1220026800_005,0,32.20376157407408
1220026800_005,1,34.23940972222222
1220026800_005,2,33.47152777777778
1220026800_005,3,38.4537037037037
1220026800_005,4,40.37841435185186
1220026800_005,5,38.647511574074066
1220026800_005,6,39.469849537037035
1220026800_005,7,37.00850694444444
1220026800_005,8,31.41383101851852
1220026800_005,9,25.544907407407404
1220026800_005,10,26.018229166666668
1220026800_005,11,28.71527777777778
1220026800_005,12,31.083506944444444
1220026800_005,13,29.15763888888889
1220026800_005,14,27.83663194444445
1220026800_005,15,26.339988425925924
1220026800_005,16,29.502662037037037
1220026800_005,17,28.773611111111105
1220026800_005,18,32.66562499999999
1220026800_005,19,33.02980324074074
1220026800_005,20,33.18356481481481
1220026800_005,21,32.38217592592593
1220026800_005,22,32.12980324074074
1220026800_005,23,32.3150462962963
1220026800_006,0,33.923437500000006
1220026800_006,1,34.30659722222223
1220026800_006,2,37.25144675925925
1220026800_006,3,39.395370370370365
1220026800_006,4,39.26521990740741
1220026800_006,5,41.18206018518518
1220026800_006,6,43.528819444444444
1220026800_006,7,37.712152777777774
1220026800_006,8,32.88148148148149
1220026800_006,9,28.19375
1220026800_006,10,26.192534722222224
1220026800_006,11,30.178530092592595
1220026800_006,12,31.746643518518518
1220026800_006,13,30.23611111111111
1220026800_006,14,29.366435185185182
1220026800_006,15,29.455150462962962
1220026800_006,16,30.35787037037037
1220026800_006,17,31.65908564814815
1220026800_006,18,33.700752314814814
1220026800_006,19,35.429340277777776
1220026800_006,20,36.59328703703704
1220026800_006,21,33.786574074074075
1220026800_006,22,33.56296296296296
1220026800_006,23,32.895833333333336
1220026800_007,0,38.10208333333333
1220026800_007,1,35.705034722222216
1220026800_007,2,39.20520833333333
1220026800_007,3,43.81296296296296
1220026800_007,4,40.85138888888889
1220026800_007,5,39.25266203703704
1220026800_007,6,44.4517361111111
1220026800_007,7,38.07673611111111
1220026800_007,8,33.54525462962963
1220026800_007,9,29.149363425925923
1220026800_007,10,29.033506944444444
1220026800_007,11,32.09756944444445
1220026800_007,12,34.013888888888886
1220026800_007,13,31.58518518518519
1220026800_007,14,30.010127314814806
1220026800_007,15,31.890972222222217
1220026800_007,16,31.34872685185185
1220026800_007,17,31.796354166666667
1220026800_007,18,35.62407407407408
1220026800_007,19,36.01973379629629
1220026800_007,20,36.26649305555556
1220026800_007,21,34.14826388888889
1220026800_007,22,32.98391203703704
1220026800_007,23,33.45740740740741
1220026800_008,0,37.47309027777778
1220026800_008,1,35.53113425925926
1220026800_008,2,35.61539351851852
1220026800_008,3,40.71180555555556
1220026800_008,4,37.98726851851852
1220026800_008,5,40.299768518518505
1220026800_008,6,41.10248842592592
1220026800_008,7,39.02980324074075
1220026800_008,8,34.29988425925926
1220026800_008,9,30.21938657407408
1220026800_008,10,30.13900462962963
1220026800_008,11,32.489699074074075
1220026800_008,12,36.53489583333333
1220026800_008,13,32.3494212962963
1220026800_008,14,31.967881944444443
1220026800_008,15,31.912268518518516
1220026800_008,16,32.27303240740741
1220026800_008,17,31.74513888888889
1220026800_008,18,34.74699074074074
1220026800_008,19,36.30353009259259
1220026800_008,20,37.2806712962963
1220026800_008,21,34.71174768518519
1220026800_008,22,32.9416087962963
1220026800_008,23,34.63003472222222
1220026800_009,0,36.63125
1220026800_009,1,32.43263888888888
1220026800_009,2,30.96342592592593
1220026800_009,3,38.91354166666667
1220026800_009,4,37.19097222222223
1220026800_009,5,36.58726851851853
1220026800_009,6,39.67378472222223
1220026800_009,7,37.46481481481481
1220026800_009,8,33.79502314814815
1220026800_009,9,30.181770833333335
1220026800_009,10,29.55509259259259
1220026800_009,11,32.14513888888889
1220026800_009,12,36.26354166666667
1220026800_009,13,30.877256944444444
1220026800_009,14,30.75856481481481
1220026800_009,15,31.298495370370368
1220026800_009,16,31.872743055555556
1220026800_009,17,31.520891203703705
1220026800_009,18,34.75509259259259
1220026800_009,19,36.18802083333333
1220026800_009,20,34.943807870370364
1220026800_009,21,32.06539351851852
1220026800_009,22,31.562673611111112
1220026800_009,23,33.224652777777784
1220026800_010,0,34.17418981481481
1220026800_010,1,32.22662037037037
1220026800_010,2,29.0734375
1220026800_010,3,33.48726851851852
1220026800_010,4,32.67615740740741
1220026800_010,5,37.45462962962963
1220026800_010,6,41.17650462962963
1220026800_010,7,38.010185185185186
1220026800_010,8,33.71018518518518
1220026800_010,9,28.726736111111112
1220026800_010,10,29.74606481481481
1220026800_010,11,30.176793981481485
1220026800_010,12,32.923495370370375
1220026800_010,13,30.556828703703705
1220026800_010,14,28.43993055555556
1220026800_010,15,30.58454861111111
1220026800_010,16,28.554861111111112
1220026800_010,17,29.379166666666666
1220026800_010,18,33.42395833333333
1220026800_010,19,34.49913194444446
1220026800_010,20,34.63003472222222
1220026800_010,21,31.343518518518522
1220026800_010,22,31.463194444444444
1220026800_010,23,31.742881944444445
1220026800_011,0,32.684259259259264
1220026800_011,1,31.42858796296296
1220026800_011,2,31.01163194444444
1220026800_011,3,33.21076388888889
1220026800_011,4,32.91643518518519
1220026800_011,5,34.201851851851856
1220026800_011,6,43.5738425925926
1220026800_011,7,36.908912037037034
1220026800_011,8,31.931018518518517
1220026800_011,9,28.830324074074078
1220026800_011,10,28.9943287037037
1220026800_011,11,30.82627314814815
1220026800_011,12,33.19351851851852
1220026800_011,13,27.792245370370367
1220026800_011,14,27.802083333333332
1220026800_011,15,28.55115740740741
1220026800_011,16,29.2796875
1220026800_011,17,29.665856481481477
1220026800_011,18,32.165740740740745
1220026800_011,19,34.79253472222222
1220026800_011,20,34.13466435185185
1220026800_011,21,29.872164351851854
1220026800_011,22,29.94357638888889
1220026800_011,23,31.24079861111111
1220026800_012,0,33.136805555555554
1220026800_012,1,30.783564814814813
1220026800_012,2,28.221527777777776
1220026800_012,3,31.86655092592593
1220026800_012,4,28.54450231481481
1220026800_012,5,33.499016203703704
1220026800_012,6,41.959027777777784
1220026800_012,7,36.71637731481482
1220026800_012,8,31.83703703703704
1220026800_012,9,26.076041666666665
1220026800_012,10,30.2099537037037
1220026800_012,11,30.368229166666666
1220026800_012,12,32.46643518518518
1220026800_012,13,27.070138888888888
1220026800_012,14,26.711979166666673
1220026800_012,15,29.061226851851856
1220026800_012,16,30.119386574074074
1220026800_012,17,29.680555555555557
1220026800_012,18,32.82615740740741
1220026800_012,19,34.93749999999999
1220026800_012,20,30.64490740740741
1220026800_012,21,29.595717592592596
1220026800_012,22,30.011631944444446
1220026800_012,23,32.3644675925926
1220026800_013,0,33.57835648148148
1220026800_013,1,30.746932870370365
1220026800_013,2,28.44965277777777
1220026800_013,3,29.319328703703714
1220026800_013,4,27.33119212962964
1220026800_013,5,31.684490740740745
1220026800_013,6,34.7224537037037
1220026800_013,7,33.3287037037037
1220026800_013,8,33.56701388888889
1220026800_013,9,24.044097222222224
1220026800_013,10,26.94369212962963
1220026800_013,11,30.074768518518518
1220026800_013,12,34.74027777777778
1220026800_013,13,25.839583333333334
1220026800_013,14,28.797800925925927
1220026800_013,15,29.170196759259262
1220026800_013,16,28.425231481481482
1220026800_013,17,27.051504629629626
1220026800_013,18,32.88287037037037
1220026800_013,19,34.117592592592594
1220026800_013,20,33.08663194444444
1220026800_013,21,30.318402777777777
1220026800_013,22,30.52303240740741
1220026800_013,23,33.277314814814815
1220026800_014,0,31.128530092592595
1220026800_014,1,31.24328703703704
1220026800_014,2,31.037037037037038
1220026800_014,3,30.72002314814815
1220026800_014,4,30.61064814814815
1220026800_014,5,35.130324074074075
1220026800_014,6,42.281944444444434
1220026800_014,7,37.43570601851851
1220026800_014,8,34.86857638888889
1220026800_014,9,26.46388888888889
1220026800_014,10,27.585648148148145
1220026800_014,11,29.51921296296296
1220026800_014,12,32.954918981481484
1220026800_014,13,27.694444444444443
1220026800_014,14,28.400462962962976
1220026800_014,15,27.07228009259259
1220026800_014,16,27.351446759259257
1220026800_014,17,27.29861111111111
1220026800_014,18,31.125231481481478
1220026800_014,19,34.19751157407407
1220026800_014,20,33.01377314814815
1220026800_014,21,30.381828703703704
1220026800_014,22,31.418344907407405
1220026800_014,23,35.16556712962963
1220026800_015,0,31.785995370370372
1220026800_015,1,31.552777777777774
1220026800_015,2,29.46059027777778
1220026800_015,3,26.0076388888889
1220026800_015,4,31.13020833333334
1220026800_015,5,34.1620949074074
1220026800_015,6,41.60289351851851
1220026800_015,7,35.7220486111111
1220026800_015,8,30.3671875
1220026800_015,9,26.503703703703707
1220026800_015,10,26.359201388888888
1220026800_015,11,28.212557870370368
1220026800_015,12,32.918055555555554
1220026800_015,13,26.3125
1220026800_015,14,26.773958333333333
1220026800_015,15,24.990624999999994
1220026800_015,16,27.22170138888889
1220026800_015,17,27.376851851851857
1220026800_015,18,31.585127314814816
1220026800_015,19,35.010185185185186
1220026800_015,20,34.40833333333333
1220026800_015,21,33.12494212962963
1220026800_015,22,31.47123842592593
1220026800_015,23,32.795601851851856
1220026800_016,0,30.147627314814823
1220026800_016,1,30.341377314814817
1220026800_016,2,31.612326388888885
1220026800_016,3,25.788107638888885
1220026800_016,4,29.032349537037042
1220026800_016,5,35.72725694444444
1220026800_016,6,38.457118055555554
1220026800_016,7,35.148263888888884
1220026800_016,8,31.03559027777778
1220026800_016,9,27.706886574074073
1220026800_016,10,29.211516203703706
1220026800_016,11,27.493055555555557
1220026800_016,12,34.098495370370365
1220026800_016,13,24.929050925925928
1220026800_016,14,28.16452546296296
1220026800_016,15,27.376851851851846
1220026800_016,16,28.370370370370367
1220026800_016,17,28.119791666666668
1220026800_016,18,32.157465277777774
1220026800_016,19,37.40677083333334
1220026800_016,20,37.31030092592593
1220026800_016,21,33.222569444444446
1220026800_016,22,33.03466435185185
1220026800_016,23,33.041666666666664
1220026800_017,0,33.957002314814815
1220026800_017,1,34.50954861111111
1220026800_017,2,32.89259259259259
1220026800_017,3,31.279456018518523
1220026800_017,4,33.3613425925926
1220026800_017,5,37.704282407407405
1220026800_017,6,44.08998842592593
1220026800_017,7,38.22783564814816
1220026800_017,8,30.77997685185185
1220026800_017,9,28.1509837962963
1220026800_017,10,27.53067129629629
1220026800_017,11,28.994791666666668
1220026800_017,12,35.333564814814814
1220026800_017,13,26.04045138888889
1220026800_017,14,28.188368055555564
1220026800_017,15,28.1771412037037
1220026800_017,16,28.400115740740745
1220026800_017,17,28.35787037037037
1220026800_017,18,34.94351851851851
1220026800_017,19,38.70092592592593
1220026800_017,20,37.74236111111111
1220026800_017,21,32.99241898148148
1220026800_017,22,34.46684027777778
1220026800_017,23,33.45983796296295
1220026800_018,0,36.223206018518525
1220026800_018,1,37.875347222222224
1220026800_018,2,37.0625
1220026800_018,3,33.75312499999998
1220026800_018,4,38.24884259259259
1220026800_018,5,36.88460648148148
1220026800_018,6,42.5958912037037
1220026800_018,7,38.91689814814816
1220026800_018,8,33.66180555555555
1220026800_018,9,28.83171296296296
1220026800_018,10,28.163310185185182
1220026800_018,11,28.924768518518515
1220026800_018,12,35.57858796296296
1220026800_018,13,24.749305555555555
1220026800_018,14,28.37569444444445
1220026800_018,15,28.048668981481477
1220026800_018,16,28.256192129629632
1220026800_018,17,28.1880787037037
1220026800_018,18,34.525231481481484
1220026800_018,19,38.70381944444444
1220026800_018,20,39.471817129629635
1220026800_018,21,34.12216435185186
1220026800_018,22,34.41180555555555
1220026800_018,23,38.15069444444445
1220026800_019,0,38.64895833333333
1220026800_019,1,39.1349537037037
1220026800_019,2,38.132523148148145
1220026800_019,3,42.26857638888888
1220026800_019,4,46.3074074074074
1220026800_019,5,44.20509259259259
1220026800_019,6,47.557291666666664
1220026800_019,7,37.24849537037037
1220026800_019,8,34.986111111111114
1220026800_019,9,27.258101851851855
1220026800_019,10,28.912037037037038
1220026800_019,11,28.631134259259262
1220026800_019,12,36.42615740740741
1220026800_019,13,25.88715277777778
1220026800_019,14,26.486400462962955
1220026800_019,15,26.440046296296305
1220026800_019,16,25.978993055555556
1220026800_019,17,27.62523148148148
1220026800_019,18,33.272337962962965
1220026800_019,19,39.41261574074074
1220026800_019,20,37.28657407407407
1220026800_019,21,34.744675925925925
1220026800_019,22,34.55665509259259
1220026800_019,23,37.69189814814815
1220026800_020,0,39.31278935185185
1220026800_020,1,37.15503472222222
1220026800_020,2,42.12922453703704
1220026800_020,3,44.19398148148147
1220026800_020,4,45.72575231481482
1220026800_020,5,45.31122685185186
1220026800_020,6,46.103125
1220026800_020,7,38.009375
1220026800_020,8,32.34386574074074
1220026800_020,9,28.59212962962963
1220026800_020,10,26.270023148148148
1220026800_020,11,27.025694444444444
1220026800_020,12,34.927372685185176
1220026800_020,13,25.138715277777777
1220026800_020,14,25.727199074074083
1220026800_020,15,26.0484375
1220026800_020,16,25.16059027777778
1220026800_020,17,25.373495370370367
1220026800_020,18,33.29953703703704
1220026800_020,19,39.149537037037035
1220026800_020,20,37.7515625
1220026800_020,21,33.12094907407407
1220026800_020,22,34.337615740740745
1220026800_020,23,41.26880787037037
1220026800_021,0,40.40949074074075
1220026800_021,1,40.80416666666667
1220026800_021,2,44.40711805555556
1220026800_021,3,47.843402777777776
1220026800_021,4,47.73726851851851
1220026800_021,5,47.91556712962964
1220026800_021,6,44.964814814814815
1220026800_021,7,36.580439814814824
1220026800_021,8,33.11666666666667
1220026800_021,9,27.553472222222222
1220026800_021,10,26.250520833333333
1220026800_021,11,26.325520833333332
1220026800_021,12,33.442650462962966
1220026800_021,13,23.7046875
1220026800_021,14,25.306944444444444
1220026800_021,15,25.140682870370373
1220026800_021,16,24.109027777777772
1220026800_021,17,25.10798611111111
1220026800_021,18,32.56018518518518
1220026800_021,19,37.82673611111111
1220026800_021,20,38.12002314814814
1220026800_021,21,30.548553240740745
1220026800_021,22,31.036168981481485
1220026800_021,23,39.5837962962963
1220026800_022,0,39.81041666666667
1220026800_022,1,39.76232638888889
1220026800_022,2,45.631307870370364
1220026800_022,3,46.61863425925925
1220026800_022,4,50.35729166666667
1220026800_022,5,48.37390046296296
1220026800_022,6,46.0394675925926
1220026800_022,7,37.05885416666667
1220026800_022,8,30.668576388888887
1220026800_022,9,25.42361111111111
1220026800_022,10,24.37534722222222
1220026800_022,11,24.98611111111111
1220026800_022,12,31.04947916666667
1220026800_022,13,21.34861111111111
1220026800_022,14,22.48130787037038
1220026800_022,15,23.65578703703704
1220026800_022,16,22.30601851851852
1220026800_022,17,24.060416666666665
1220026800_022,18,29.27581018518519
1220026800_022,19,37.24207175925926
1220026800_022,20,36.916666666666664
1220026800_022,21,30.534548611111106
1220026800_022,22,31.22013888888889
1220026800_022,23,39.20746527777778
1220026800_023,0,38.90023148148149
1220026800_023,1,38.038657407407406
1220026800_023,2,40.424305555555556
1220026800_023,3,48.766261574074065
1220026800_023,4,48.220833333333346
1220026800_023,5,46.89635416666667
1220026800_023,6,44.09247685185185
1220026800_023,7,34.91047453703705
1220026800_023,8,30.424768518518515
1220026800_023,9,24.812037037037033
1220026800_023,10,23.928009259259255
1220026800_023,11,24.676388888888887
1220026800_023,12,30.526215277777776
1220026800_023,13,20.73871527777778
1220026800_023,14,20.416319444444444
1220026800_023,15,21.684722222222224
1220026800_023,16,21.45949074074074
1220026800_023,17,22.430555555555557
1220026800_023,18,28.29114583333334
1220026800_023,19,35.20596064814815
1220026800_023,20,35.34079861111111
1220026800_023,21,28.978761574074078
1220026800_023,22,29.05949074074074
1220026800_023,23,37.157291666666666
1220026800_024,0,38.5828125
1220026800_024,1,37.834895833333334
1220026800_024,2,41.89427083333333
1220026800_024,3,49.22349537037036
1220026800_024,4,48.6425925925926
1220026800_024,5,46.78240740740742
1220026800_024,6,42.25729166666667
1220026800_024,7,32.76701388888889
1220026800_024,8,28.3683449074074
1220026800_024,9,24.080324074074078
1220026800_024,10,22.677777777777777
1220026800_024,11,21.796990740740743
1220026800_024,12,27.18125
1220026800_024,13,19.512499999999996
1220026800_024,14,21.259027777777778
1220026800_024,15,21.279456018518516
1220026800_024,16,18.841435185185183
1220026800_024,17,20.6625
1220026800_024,18,28.224537037037038
1220026800_024,19,34.42806712962963
