SERVICE_MINILINK,time,speed
1220026100_028,5,18.885344328703706
1220026100_028,6,22.762630208333334
1220026100_029,0,24.38693576388889
1220026100_029,1,23.320746527777775
1220026100_029,2,24.055483217592595
1220026100_029,3,22.421874999999996
1220026100_029,4,22.669270833333332
1220026100_029,5,23.002821180555557
1220026100_029,6,24.234100115740738
1220026100_030,0,28.078284143518516
1220026100_030,1,28.609085648148152
1220026100_030,2,28.557219328703702
1220026100_030,3,29.014178240740748
1220026100_030,4,29.970413773148152
1220026100_030,5,30.852068865740748
1220026100_030,6,31.603385416666665
1220026100_031,0,34.59570312499999
1220026100_031,1,36.22193287037037
1220026100_031,2,35.82667824074074
1220026100_031,3,36.40299479166668
1220026100_031,4,36.15632233796296
1220026100_031,5,37.23039641203706
1220026100_031,6,39.02398726851851
1220026100_032,0,39.12906539351851
1220026100_032,1,38.68974247685185
1220026100_032,2,40.90668402777778
1220026100_032,3,39.870949074074076
1220026100_032,4,41.251663773148145
1220026100_032,5,41.55172164351852
1220026100_032,6,43.184707754629656
1220026100_033,0,41.898017939814814
1220026100_033,1,42.9092158564815
1220026100_033,2,42.187065972222214
1220026100_033,3,42.19335937500001
1220026100_033,4,42.39272280092593
1220026100_033,5,42.67527488425926
1220026100_033,6,47.5519675925926
1220026100_034,0,43.23594473379629
1220026100_034,1,43.193793402777764
1220026100_034,2,43.71976273148148
1220026100_034,3,43.180772569444436
1220026100_034,4,43.583116319444436
1220026100_034,5,43.853804976851876
1220026100_034,6,48.37835648148147
1220026100_035,0,44.58007812499999
1220026100_035,1,44.62789351851852
1220026100_035,2,43.58123553240742
1220026100_035,3,42.497178819444436
1220026100_035,4,44.30606192129629
1220026100_035,5,44.05034722222222
1220026100_035,6,48.128009259259244
1220026100_036,0,45.51953125
1220026100_036,1,44.929687499999986
1220026100_036,2,45.000144675925924
1220026100_036,3,44.84157986111112
1220026100_036,4,45.24341724537037
1220026100_036,5,46.54376446759258
1220026100_036,6,50.075723379629636
1220026100_037,0,46.71581307870369
1220026100_037,1,46.72974537037036
1220026100_037,2,45.18930844907408
1220026100_037,3,44.97554976851852
1220026100_037,4,45.51074218749999
1220026100_037,5,46.658420138888886
1220026100_037,6,51.34356192129629
1220026100_038,0,47.40523726851851
1220026100_038,1,46.11284722222223
1220026100_038,2,46.073495370370374
1220026100_038,3,45.149450231481474
1220026100_038,4,46.03074363425927
1220026100_038,5,46.501736111111114
1220026100_038,6,51.29030671296297
1220026100_039,0,46.77372685185185
1220026100_039,1,46.34266493055554
1220026100_039,2,46.19386574074073
1220026100_039,3,44.91623263888888
1220026100_039,4,46.443142361111114
1220026100_039,5,47.272786458333336
1220026100_039,6,51.70147569444445
1220026100_040,0,47.553949652777774
1220026100_040,1,45.833043981481495
1220026100_040,2,45.772786458333336
1220026100_040,3,44.44856770833333
1220026100_040,4,45.96137152777778
1220026100_040,5,46.95717592592593
1220026100_040,6,51.72541956018518
1220026100_041,0,45.68012152777778
1220026100_041,1,46.146701388888886
1220026100_041,2,44.688729745370374
1220026100_041,3,44.99631076388887
1220026100_041,4,45.297019675925924
1220026100_041,5,45.4165943287037
1220026100_041,6,51.7599681712963
1220026100_042,0,45.40311053240741
1220026100_042,1,45.305338541666686
1220026100_042,2,44.24175347222223
1220026100_042,3,43.55078125000001
1220026100_042,4,45.32675057870372
1220026100_042,5,45.43200231481482
1220026100_042,6,50.50137442129629
1220026100_043,0,44.277879050925925
1220026100_043,1,43.93496817129628
1220026100_043,2,42.788339120370374
1220026100_043,3,43.128978587962955
1220026100_043,4,43.71795428240741
1220026100_043,5,44.21166087962961
1220026100_043,6,49.516044560185165
1220026100_044,0,42.91744791666666
1220026100_044,1,43.558015046296305
1220026100_044,2,42.71238425925925
1220026100_044,3,42.89409722222221
1220026100_044,4,41.607566550925924
1220026100_044,5,43.14670138888889
1220026100_044,6,50.14785879629627
1220026100_045,0,43.02222222222222
1220026100_045,1,41.69625289351852
1220026100_045,2,42.308449074074076
1220026100_045,3,40.38939525462963
1220026100_045,4,40.93373842592593
1220026100_045,5,42.90740740740742
1220026100_045,6,49.012644675925905
1220026100_046,0,40.93825231481482
1220026100_046,1,40.62753182870371
1220026100_046,2,40.47381365740741
1220026100_046,3,39.92751736111112
1220026100_046,4,39.624855324074076
1220026100_046,5,41.52567997685185
1220026100_046,6,48.7892361111111
1220026100_047,0,39.55815972222222
1220026100_047,1,38.253038194444436
1220026100_047,2,37.26251446759259
1220026100_047,3,36.07389322916666
1220026100_047,4,38.39807581018519
1220026100_047,5,39.123697916666664
1220026100_047,6,47.05996817129629
1220026100_048,0,37.619328703703694
1220026100_048,1,35.584852430555564
1220026100_048,2,35.63208912037037
1220026100_048,3,34.40617766203704
1220026100_048,4,34.51938657407407
1220026100_048,5,35.42932581018518
1220026100_048,6,44.66429398148151
1220026100_049,0,35.19188368055556
1220026100_049,1,30.760850694444443
1220026100_049,2,31.82602719907407
1220026100_049,3,31.48820891203704
1220026100_049,4,31.889395254629637
1220026100_049,5,32.17021122685186
1220026100_049,6,42.49848090277778
1220026100_050,0,31.41809895833334
1220026100_050,1,28.573857060185187
1220026100_050,2,28.825086805555557
1220026100_050,3,27.956163194444443
1220026100_050,4,27.64887152777778
1220026100_050,5,29.48162615740741
1220026100_050,6,39.99150752314815
1220026100_051,0,29.030873842592595
1220026100_051,1,24.962239583333332
1220026100_051,2,25.61812789351852
1220026100_051,3,24.138237847222218
1220026100_051,4,25.005714699074073
1220026100_051,5,27.220269097222214
1220026100_051,6,36.44454571759259
1220026100_052,0,25.1372974537037
1220026100_052,1,20.95413773148148
1220026100_052,2,21.96368634259259
1220026100_052,3,20.945095486111107
1220026100_052,4,21.527416087962962
1220026100_052,5,23.175853587962965
1220026100_052,6,32.95461516203704
1220026100_053,0,22.928096064814813
1220026100_053,1,17.370298032407405
1220026100_053,2,18.792390046296294
1220026100_053,3,18.541666666666668
1220026100_053,4,18.66521990740741
1220026100_053,5,19.82378472222222
1220026100_053,6,29.50622106481482
1220026100_054,0,19.363368055555554
1220026100_054,1,15.301432291666666
1220026100_054,2,15.096571180555555
1220026100_054,3,15.126519097222221
1220026100_054,4,15.232421875
1220026100_054,5,16.195240162037035
1220026100_054,6,24.901302083333338
1220026100_055,0,15.371469907407409
1220026100_055,1,11.560546875000002
1220026100_055,2,12.266999421296296
1220026100_055,3,11.752097800925927
1220026100_055,4,11.565972222222221
1220026100_055,5,13.630931712962965
1220026100_055,6,20.127155671296304
1220026100_056,0,11.885344328703706
1220026100_056,1,8.610387731481483
1220026100_056,2,9.262876157407407
1220026100_056,3,8.478515625
1220026100_056,4,8.941984953703704
1220026100_056,5,10.053964120370372
1220026100_056,6,14.995572916666669
1220026100_057,0,7.825028935185188
1220026100_057,1,7.011357060185186
1220026100_057,2,7.306495949074074
1220026100_057,3,6.520616319444445
1220026100_057,4,6.80078125
1220026100_057,5,8.676866319444445
1220026100_057,6,11.227994791666667
1220026100_058,0,9.931452546296297
1220026100_058,1,8.341145833333334
1220026100_058,2,9.007667824074073
1220026100_058,3,8.281611689814817
1220026100_058,4,9.520254629629628
1220026100_058,5,9.86277488425926
1220026100_058,6,10.455598958333333
1220026100_059,0,13.172395833333333
1220026100_059,1,13.855613425925926
1220026100_059,2,14.899233217592593
1220026100_059,3,12.897135416666666
1220026100_059,4,13.89822048611111
1220026100_059,5,14.323350694444445
1220026100_059,6,17.215436921296295
1220026800_001,0,25.037847222222222
1220026800_001,1,24.02799479166667
1220026800_001,2,24.16348379629629
1220026800_001,3,23.30570023148148
1220026800_001,4,24.28269675925926
1220026800_001,5,30.092592592592585
1220026800_001,6,30.0195457175926
1220026800_002,0,24.366550925925928
1220026800_002,1,22.890697337962962
1220026800_002,2,23.764033564814817
1220026800_002,3,22.461299189814817
1220026800_002,4,24.426215277777782
1220026800_002,5,28.676215277777786
1220026800_002,6,31.709186921296304
1220026800_003,0,25.57705439814815
1220026800_003,1,24.650969328703702
1220026800_003,2,24.823061342592595
1220026800_003,3,24.002314814814813
1220026800_003,4,24.375506365740744
1220026800_003,5,30.91319444444444
1220026800_003,6,31.34412615740741
1220026800_004,0,27.894386574074076
1220026800_004,1,26.32074652777777
1220026800_004,2,27.248625578703702
1220026800_004,3,25.00614872685185
1220026800_004,4,27.268301504629633
1220026800_004,5,32.88621238425926
1220026800_004,6,35.315784143518535
1220026800_005,0,31.81844618055556
1220026800_005,1,29.89749710648146
1220026800_005,2,29.999493634259252
1220026800_005,3,28.810040509259263
1220026800_005,4,29.665147569444443
1220026800_005,5,36.22366898148148
1220026800_005,6,37.996122685185185
1220026800_006,0,32.623278356481485
1220026800_006,1,31.61697048611111
1220026800_006,2,31.988136574074083
1220026800_006,3,30.014250578703702
1220026800_006,4,32.34874131944445
1220026800_006,5,37.35510706018519
1220026800_006,6,39.9185185185185
1220026800_007,0,35.21244212962963
1220026800_007,1,32.38035300925925
1220026800_007,2,32.45449942129629
1220026800_007,3,32.41066261574073
1220026800_007,4,33.598090277777786
1220026800_007,5,37.818576388888886
1220026800_007,6,40.46497395833333
1220026800_008,0,34.505960648148154
1220026800_008,1,32.632523148148145
1220026800_008,2,33.18055555555555
1220026800_008,3,31.41543692129629
1220026800_008,4,33.16095196759259
1220026800_008,5,37.950231481481495
1220026800_008,6,41.396267361111114
1220026800_009,0,33.813903356481475
1220026800_009,1,31.627097800925917
1220026800_009,2,32.07566550925927
1220026800_009,3,30.833188657407405
1220026800_009,4,31.43981481481482
1220026800_009,5,36.86277488425927
1220026800_009,6,38.63172743055555
1220026800_010,0,31.9615306712963
1220026800_010,1,30.330801504629626
1220026800_010,2,30.10416666666666
1220026800_010,3,29.51967592592593
1220026800_010,4,30.293041087962965
1220026800_010,5,35.33217592592591
1220026800_010,6,38.11966145833333
1220026800_011,0,33.42300347222222
1220026800_011,1,30.168258101851862
1220026800_011,2,29.18366608796296
1220026800_011,3,28.744936342592585
1220026800_011,4,29.414568865740737
1220026800_011,5,34.03761574074073
1220026800_011,6,36.57582465277778
1220026800_012,0,31.855367476851857
1220026800_012,1,28.755497685185194
1220026800_012,2,29.12774884259259
1220026800_012,3,28.26989293981482
1220026800_012,4,27.985170717592595
1220026800_012,5,34.59852430555555
1220026800_012,6,36.332349537037025
1220026800_013,0,30.785315393518513
1220026800_013,1,28.2123119212963
1220026800_013,2,29.733362268518515
1220026800_013,3,27.328052662037035
1220026800_013,4,29.153284143518515
1220026800_013,5,33.047815393518505
1220026800_013,6,34.24010416666667
1220026800_014,0,32.40138888888889
1220026800_014,1,29.282552083333332
1220026800_014,2,29.627821180555557
1220026800_014,3,27.31785300925926
1220026800_014,4,29.64084201388889
1220026800_014,5,34.234664351851855
1220026800_014,6,36.04043692129629
1220026800_015,0,32.679456018518515
1220026800_015,1,28.85358796296296
1220026800_015,2,29.62738715277778
1220026800_015,3,25.90596064814814
1220026800_015,4,29.09852430555556
1220026800_015,5,32.33940972222223
1220026800_015,6,34.87465277777777
1220026800_016,0,32.80755931712964
1220026800_016,1,28.791666666666668
1220026800_016,2,29.21281828703704
1220026800_016,3,28.225188078703706
1220026800_016,4,28.916304976851848
1220026800_016,5,33.20305266203703
1220026800_016,6,35.74671585648148
1220026800_017,0,35.17453703703704
1220026800_017,1,29.824725115740744
1220026800_017,2,30.791521990740744
1220026800_017,3,29.238642939814806
1220026800_017,4,30.157479745370367
1220026800_017,5,35.13736979166667
1220026800_017,6,37.77614293981481
1220026800_018,0,36.12547743055556
1220026800_018,1,30.632450810185187
1220026800_018,2,31.671223958333332
1220026800_018,3,29.142939814814813
1220026800_018,4,31.750795717592602
1220026800_018,5,36.33593750000001
1220026800_018,6,39.6788628472222
1220026800_019,0,36.26267361111112
1220026800_019,1,32.17180266203704
1220026800_019,2,32.67824074074074
1220026800_019,3,30.984374999999993
1220026800_019,4,31.632703993055557
1220026800_019,5,37.1470630787037
1220026800_019,6,41.82083333333331
1220026800_020,0,37.46524884259259
1220026800_020,1,31.22337962962962
1220026800_020,2,32.343967013888886
1220026800_020,3,30.09953703703704
1220026800_020,4,32.15067997685184
1220026800_020,5,36.796513310185176
1220026800_020,6,40.81250000000001
1220026800_021,0,35.70311053240741
1220026800_021,1,31.964771412037035
1220026800_021,2,32.468532986111114
1220026800_021,3,31.14192708333333
1220026800_021,4,31.724320023148145
1220026800_021,5,36.35590277777778
1220026800_021,6,40.9714988425926
1220026800_022,0,35.133289930555556
1220026800_022,1,31.012297453703702
1220026800_022,2,31.05721932870371
1220026800_022,3,29.34121817129629
1220026800_022,4,30.771773726851862
1220026800_022,5,36.31249999999999
1220026800_022,6,40.171744791666654
1220026800_023,0,33.59674479166667
1220026800_023,1,29.40617766203704
1220026800_023,2,29.518663194444443
1220026800_023,3,27.152633101851855
1220026800_023,4,29.63237847222222
1220026800_023,5,34.90075231481482
1220026800_023,6,39.759837962962976
1220026800_024,0,32.67741608796297
1220026800_024,1,28.31119791666667
1220026800_024,2,28.65386284722222
1220026800_024,3,27.123046874999993
1220026800_024,4,28.731409143518515
1220026800_024,5,32.979311342592595
1220026800_024,6,39.053197337962956
1220026800_025,0,30.94150752314815
1220026800_025,1,26.937861689814817
1220026800_025,2,26.82255497685186
1220026800_025,3,25.587384259259263
1220026800_025,4,26.29788773148148
1220026800_025,5,32.37847222222223
1220026800_025,6,37.34048032407407
1220026800_026,0,29.399016203703706
1220026800_026,1,24.499927662037038
1220026800_026,2,25.024594907407405
1220026800_026,3,24.77683738425926
1220026800_026,4,25.40776909722222
1220026800_026,5,30.780092592592595
1220026800_026,6,36.55876736111111
1220026800_027,0,26.57377025462963
1220026800_027,1,23.147280092592585
1220026800_027,2,24.396267361111107
1220026800_027,3,22.3021556712963
1220026800_027,4,22.704282407407405
1220026800_027,5,27.697265625
1220026800_027,6,35.06707175925924
1220026800_028,0,24.218446180555556
1220026800_028,1,21.090711805555557
1220026800_028,2,22.768735532407405
1220026800_028,3,20.622902199074073
1220026800_028,4,21.62991898148148
1220026800_028,5,25.4187644675926
1220026800_028,6,32.825274884259244
1220026800_029,0,22.085040509259258
1220026800_029,1,19.28595196759259
1220026800_029,2,20.673249421296298
1220026800_029,3,19.314380787037038
1220026800_029,4,19.878761574074076
1220026800_029,5,23.13085937499999
1220026800_029,6,28.300636574074073
1220026800_030,0,21.245703125
1220026800_030,1,17.976924189814806
1220026800_030,2,19.379050925925927
1220026800_030,3,17.37789351851852
1220026800_030,4,18.56344039351852
1220026800_030,5,21.375578703703706
1220026800_030,6,27.48197337962963
1220026800_031,0,20.31963252314815
1220026800_031,1,16.27445023148148
1220026800_031,2,17.115379050925924
1220026800_031,3,16.61812789351852
1220026800_031,4,16.49761284722222
1220026800_031,5,19.605613425925927
1220026800_031,6,23.12718460648148
1220026800_032,0,16.220500578703703
1220026800_032,1,14.686053240740737
1220026800_032,2,13.947699652777779
1220026800_032,3,13.738208912037036
1220026800_032,4,14.63498263888889
1220026800_032,5,17.09454571759259
1220026800_032,6,20.530367476851847
1220026800_033,0,16.261950231481478
1220026800_033,1,12.953124999999996
1220026800_033,2,13.454282407407408
1220026800_033,3,12.092809606481483
1220026800_033,4,13.070167824074073
1220026800_033,5,14.407624421296296
1220026800_033,6,16.987037037037037
1220026800_034,0,14.965827546296294
1220026800_034,1,12.10329861111111
1220026800_034,2,12.226417824074074
1220026800_034,3,11.574001736111112
1220026800_034,4,11.807798032407408
1220026800_034,5,13.094907407407407
1220026800_034,6,16.219675925925927
1220026800_035,0,14.329571759259261
1220026800_035,1,12.421151620370372
1220026800_035,2,11.819950810185185
1220026800_035,3,11.9140625
1220026800_035,4,11.798104745370372
1220026800_035,5,12.204788773148149
1220026800_035,6,14.844892939814814
1220026800_036,0,15.835980902777777
1220026800_036,1,14.425853587962965
1220026800_036,2,14.109736689814815
1220026800_036,3,13.738715277777779
1220026800_036,4,14.461009837962965
1220026800_036,5,15.53493923611111
1220026800_036,6,18.54309895833333
1220026800_037,0,21.844878472222224
1220026800_037,1,19.368055555555557
1220026800_037,2,19.686053240740744
1220026800_037,3,18.692274305555557
1220026800_037,4,18.51634837962963
1220026800_037,5,20.998914930555557
1220026800_037,6,24.87734375
1220026800_038,0,27.086631944444445
1220026800_038,1,24.16182002314815
1220026800_038,2,24.061270254629633
1220026800_038,3,23.321903935185187
1220026800_038,4,23.40574363425926
1220026800_038,5,26.212745949074073
1220026800_038,6,30.98829571759259
1220026800_039,0,29.563425925925927
1220026800_039,1,26.893012152777775
1220026800_039,2,26.766493055555557
1220026800_039,3,25.478009259259263
1220026800_039,4,26.072482638888886
1220026800_039,5,29.292751736111118
1220026800_039,6,35.561038773148155
1220026800_040,0,32.54205729166666
1220026800_040,1,29.06286168981482
1220026800_040,2,28.136574074074076
1220026800_040,3,27.9695457175926
1220026800_040,4,27.918330439814817
1220026800_040,5,30.751229745370367
1220026800_040,6,37.02146990740741
1220026800_041,0,32.60601851851852
1220026800_041,1,30.19379340277778
1220026800_041,2,30.07016782407407
1220026800_041,3,28.215205439814813
1220026800_041,4,28.478298611111118
1220026800_041,5,31.44249131944444
1220026800_041,6,38.92410300925926
1220026800_042,0,33.23499710648149
1220026800_042,1,30.707537615740737
1220026800_042,2,29.405888310185187
1220026800_042,3,29.48958333333333
1220026800_042,4,29.741825810185187
1220026800_042,5,32.28284143518518
1220026800_042,6,39.02430555555556
1220026800_043,0,33.25614872685185
1220026800_043,1,30.70102719907407
1220026800_043,2,30.02054398148148
1220026800_043,3,29.049985532407415
1220026800_043,4,29.759186921296298
1220026800_043,5,32.604673032407405
1220026800_043,6,39.97436342592594
1220026800_044,0,33.69787326388889
1220026800_044,1,31.281756365740744
1220026800_044,2,30.26974826388889
1220026800_044,3,29.055410879629626
1220026800_044,4,29.617042824074083
1220026800_044,5,32.357277199074076
1220026800_044,6,39.420862268518526
1220026800_045,0,33.01915509259259
1220026800_045,1,30.88440393518518
1220026800_045,2,30.239366319444443
1220026800_045,3,29.125940393518515
1220026800_045,4,29.666160300925917
1220026800_045,5,33.29419849537038
1220026800_045,6,38.95596064814815
1220026800_046,0,33.871527777777786
1220026800_046,1,30.74616608796296
1220026800_046,2,30.08420138888889
1220026800_046,3,29.087167245370363
1220026800_046,4,29.251446759259256
1220026800_046,5,32.47800925925927
1220026800_046,6,39.628833912037024
1220026800_047,0,34.3744212962963
1220026800_047,1,30.75607638888889
1220026800_047,2,30.461733217592595
1220026800_047,3,29.404152199074076
1220026800_047,4,29.39178240740741
1220026800_047,5,32.25260416666667
1220026800_047,6,41.10758101851852
1220026800_048,0,32.770066550925925
1220026800_048,1,30.778284143518515
1220026800_048,2,29.95254629629629
1220026800_048,3,29.25564236111111
1220026800_048,4,29.072193287037035
1220026800_048,5,33.60474537037036
1220026800_048,6,42.32673611111111
1220026800_049,0,32.738700810185186
1220026800_049,1,30.02054398148148
1220026800_049,2,28.930266203703702
1220026800_049,3,28.401837384259267
1220026800_049,4,29.24081307870371
1220026800_049,5,32.7183883101852
1220026800_049,6,41.431221064814814
1220026800_050,0,33.416015625
1220026800_050,1,29.778790509259263
1220026800_050,2,30.34772858796296
1220026800_050,3,28.45334201388889
1220026800_050,4,29.243851273148138
1220026800_050,5,32.148292824074076
1220026800_050,6,41.001099537037035
1220026800_051,0,32.26154513888889
1220026800_051,1,30.24978298611111
1220026800_051,2,29.366319444444443
1220026800_051,3,28.20681423611111
1220026800_051,4,28.53168402777778
1220026800_051,5,31.97323495370371
1220026800_051,6,40.40455729166667
1220026800_052,0,33.282479745370374
1220026800_052,1,29.61089409722222
1220026800_052,2,28.88679108796296
1220026800_052,3,28.33658854166667
1220026800_052,4,28.395182291666675
1220026800_052,5,31.76034432870371
1220026800_052,6,40.27499999999999
1220026800_053,0,31.30423900462964
1220026800_053,1,28.963758680555557
1220026800_053,2,29.053747106481474
1220026800_053,3,27.722583912037035
1220026800_053,4,27.344618055555557
1220026800_053,5,31.41413483796296
1220026800_053,6,40.510517939814825
1220026800_054,0,31.71050347222222
1220026800_054,1,27.634982638888893
1220026800_054,2,27.24066840277778
1220026800_054,3,26.878472222222218
1220026800_054,4,25.66963252314815
1220026800_054,5,30.74761284722221
1220026800_054,6,40.009968171296286
1220026800_055,0,30.110561342592593
1220026800_055,1,26.276548032407405
1220026800_055,2,26.09794560185185
1220026800_055,3,24.69936342592592
1220026800_055,4,25.498842592592588
1220026800_055,5,29.51953125
1220026800_055,6,38.7171585648148
1220026800_056,0,28.680627893518526
1220026800_056,1,25.14756944444444
1220026800_056,2,24.401620370370367
1220026800_056,3,23.747974537037038
1220026800_056,4,24.022063078703702
1220026800_056,5,28.13990162037037
1220026800_056,6,37.59913194444446
1220026800_057,0,27.210416666666667
1220026800_057,1,23.478949652777782
1220026800_057,2,23.17035590277778
1220026800_057,3,22.614655671296298
1220026800_057,4,23.884910300925934
1220026800_057,5,26.856336805555557
1220026800_057,6,36.21024305555556
1220026800_058,0,25.895413773148146
1220026800_058,1,22.259259259259256
1220026800_058,2,22.803819444444443
1220026800_058,3,21.430193865740733
1220026800_058,4,22.986074942129633
1220026800_058,5,26.349609375000007
1220026800_058,6,34.81234085648149
1220026800_059,0,25.79782986111111
1220026800_059,1,22.341796875
1220026800_059,2,22.191767939814817
1220026800_059,3,21.086082175925924
1220026800_059,4,21.849609375
1220026800_059,5,26.604094328703706
1220026800_059,6,34.20594618055556
1220026800_060,0,24.49769965277778
1220026800_060,1,21.216001157407405
1220026800_060,2,20.938729745370377
1220026800_060,3,19.536675347222225
1220026800_060,4,20.39221643518518
1220026800_060,5,23.987196180555557
1220026800_060,6,34.089756944444446
1220026800_061,0,23.359548611111112
1220026800_061,1,20.013020833333332
1220026800_061,2,19.61812789351852
1220026800_061,3,19.052662037037038
1220026800_061,4,19.530092592592595
1220026800_061,5,23.714843749999996
1220026800_061,6,31.54003182870371
1220026800_062,0,20.560228587962964
1220026800_062,1,17.9453125
1220026800_062,2,18.618344907407412
1220026800_062,3,17.987051504629633
1220026800_062,4,17.692129629629623
1220026800_062,5,21.53645833333333
1220026800_062,6,28.940624999999994
1220026800_063,0,19.537803819444445
1220026800_063,1,16.618164062499993
1220026800_063,2,16.8203125
1220026800_063,3,16.44683159722222
1220026800_063,4,16.305266203703706
1220026800_063,5,20.09353298611111
1220026800_063,6,27.776359953703704
1220026800_064,0,18.06163917824074
1220026800_064,1,15.43410011574074
1220026800_064,2,15.598017939814813
1220026800_064,3,14.50434027777778
1220026800_064,4,15.243055555555559
1220026800_064,5,17.796657986111114
1220026800_064,6,24.208868634259257
1220026800_065,0,14.942592592592595
1220026800_065,1,14.35062210648148
1220026800_065,2,14.464482060185187
1220026800_065,3,13.264105902777779
1220026800_065,4,13.343532986111109
1220026800_065,5,15.567201967592588
1220026800_065,6,22.208492476851855
1220026800_066,0,15.773712384259259
1220026800_066,1,12.673249421296298
1220026800_066,2,12.855034722222223
1220026800_066,3,13.266710069444443
1220026800_066,4,12.520905671296296
1220026800_066,5,14.595630787037038
1220026800_066,6,19.603096064814814
1220026800_067,0,14.930063657407405
1220026800_067,1,11.714916087962965
1220026800_067,2,12.24681712962963
1220026800_067,3,11.104383680555555
1220026800_067,4,11.671440972222221
1220026800_067,5,13.729600694444445
1220026800_067,6,18.566493055555558
1220026800_068,0,13.560619212962964
1220026800_068,1,10.948133680555554
1220026800_068,2,10.005280671296298
1220026800_068,3,10.011284722222221
1220026800_068,4,9.743200231481483
1220026800_068,5,10.99558738425926
1220026800_068,6,16.27427662037037
1220026800_069,0,10.218851273148147
1220026800_069,1,9.164785879629628
1220026800_069,2,9.3671875
1220026800_069,3,9.465711805555557
1220026800_069,4,8.614583333333336
1220026800_069,5,9.343605324074073
1220026800_069,6,12.67822627314815
1220026800_070,0,10.727184606481481
1220026800_070,1,8.232060185185183
1220026800_070,2,9.633391203703702
1220026800_070,3,8.504846643518519
1220026800_070,4,8.672164351851853
1220026800_070,5,9.144458912037038
1220026800_070,6,11.577662037037038
1220026800_071,0,12.329340277777778
1220026800_071,1,11.259693287037036
1220026800_071,2,12.110387731481481
1220026800_071,3,11.08933738425926
1220026800_071,4,11.506872106481481
1220026800_071,5,12.390625
1220026800_071,6,13.088917824074077
1220026800_072,0,18.85713252314815
1220026800_072,1,17.96969039351852
1220026800_072,2,18.599898726851848
1220026800_072,3,17.959201388888882
1220026800_072,4,17.26880787037037
1220026800_072,5,18.770109953703706
1220026800_072,6,21.234114583333337
1220026800_073,0,22.382392939814814
1220026800_073,1,22.46990740740741
1220026800_073,2,22.019386574074073
1220026800_073,3,20.89633969907407
1220026800_073,4,21.222294560185183
1220026800_073,5,23.683521412037038
1220026800_073,6,26.478284143518522
1220026900_001,0,19.224117476851855
1220026900_001,1,18.7527488425926
1220026900_001,2,18.974971064814813
1220026900_001,3,18.984013310185187
1220026900_001,4,18.843098958333336
1220026900_001,5,20.34837962962963
1220026900_001,6,21.28647280092593
1220026900_002,0,24.656235532407404
1220026900_002,1,24.36306423611111
1220026900_002,2,24.688729745370367
1220026900_002,3,23.83904803240741
1220026900_002,4,23.951244212962965
1220026900_002,5,25.307002314814817
1220026900_002,6,26.52429108796296
1220026900_003,0,27.529513888888882
1220026900_003,1,28.786964699074076
1220026900_003,2,27.649305555555554
1220026900_003,3,27.823531539351855
1220026900_003,4,27.818648726851855
1220026900_003,5,28.333550347222214
1220026900_003,6,30.568807870370367
1220026900_004,0,32.362051504629626
1220026900_004,1,32.23763020833334
1220026900_004,2,32.11378761574073
1220026900_004,3,32.00441261574074
1220026900_004,4,30.782045717592602
1220026900_004,5,32.08485243055556
1220026900_004,6,34.24171006944445
1220026900_005,0,35.747048611111104
1220026900_005,1,34.959635416666664
1220026900_005,2,34.94075520833334
1220026900_005,3,34.36263020833334
1220026900_005,4,34.28378182870371
1220026900_005,5,34.82834201388891
1220026900_005,6,38.09250578703703
1220026900_006,0,38.13774594907408
1220026900_006,1,37.65805844907407
1220026900_006,2,37.44958043981483
1220026900_006,3,36.78414351851851
1220026900_006,4,36.719111689814824
1220026900_006,5,36.09280960648149
1220026900_006,6,41.707465277777764
1220026900_007,0,38.55938946759259
1220026900_007,1,38.39330150462963
1220026900_007,2,36.90277777777778
1220026900_007,3,36.47149884259259
1220026900_007,4,38.156539351851855
1220026900_007,5,37.56315104166666
1220026900_007,6,41.542954282407415
1220026900_008,0,37.933622685185185
1220026900_008,1,37.98640046296296
1220026900_008,2,37.30967881944444
1220026900_008,3,36.27719907407407
1220026900_008,4,36.8748553240741
1220026900_008,5,35.63997395833334
1220026900_008,6,40.36909722222222
1220026900_009,0,36.74676649305556
1220026900_009,1,36.65241608796297
1220026900_009,2,36.47902199074074
1220026900_009,3,34.81098090277778
1220026900_009,4,35.91565393518519
1220026900_009,5,34.87116608796296
1220026900_009,6,39.31990740740741
1220026900_010,0,35.51085069444444
1220026900_010,1,34.93836805555556
1220026900_010,2,35.16731770833333
1220026900_010,3,33.8130787037037
1220026900_010,4,33.191695601851855
1220026900_010,5,34.22251157407407
1220026900_010,6,38.70470196759259
1220026900_011,0,36.46163194444445
1220026900_011,1,36.640914351851855
1220026900_011,2,35.8119212962963
1220026900_011,3,35.01157407407407
1220026900_011,4,35.094690393518505
1220026900_011,5,37.101345486111114
1220026900_011,6,39.88464988425927
1220026900_012,0,37.24127604166667
1220026900_012,1,36.883897569444436
1220026900_012,2,39.38780381944445
1220026900_012,3,36.857494212962955
1220026900_012,4,37.88664641203704
1220026900_012,5,37.55497685185188
1220026900_012,6,43.28854166666667
1220026900_013,0,38.68109085648148
1220026900_013,1,38.87369791666667
1220026900_013,2,39.642578125
1220026900_013,3,36.836154513888886
1220026900_013,4,38.67664930555556
1220026900_013,5,39.99269386574073
1220026900_013,6,44.2782986111111
1220026900_014,0,38.662282986111116
1220026900_014,1,38.8546730324074
1220026900_014,2,39.139612268518505
