SERVICE_MINILINK,date,speed
1220025200_048,2018-04-23,13.815538194444445
1220025200_048,2018-04-24,12.425347222222221
1220025200_048,2018-04-25,10.497974537037036
1220025200_048,2018-04-26,12.357349537037038
1220025200_048,2018-04-27,12.880208333333334
1220025200_048,2018-04-28,17.841145833333332
1220025200_048,2018-04-29,25.66276041666667
1220025200_048,2018-04-30,15.151909722222221
1220025200_049,2018-04-01,20.91579861111111
1220025200_049,2018-04-02,13.320746527777779
1220025200_049,2018-04-03,12.84201388888889
1220025200_049,2018-04-04,12.538194444444445
1220025200_049,2018-04-05,11.846064814814815
1220025200_049,2018-04-06,11.757233796296296
1220025200_049,2018-04-07,13.518229166666666
1220025200_049,2018-04-08,19.81365740740741
1220025200_049,2018-04-09,14.60011574074074
1220025200_049,2018-04-10,12.804398148148149
1220025200_049,2018-04-11,10.810474537037038
1220025200_049,2018-04-12,11.53125
1220025200_049,2018-04-13,10.905381944444445
1220025200_049,2018-04-14,14.289930555555555
1220025200_049,2018-04-15,20.021629050925927
1220025200_049,2018-04-16,14.316695601851851
1220025200_049,2018-04-17,12.32175925925926
1220025200_049,2018-04-18,12.115162037037038
1220025200_049,2018-04-19,11.772280092592592
1220025200_049,2018-04-20,10.792534722222221
1220025200_049,2018-04-21,15.46701388888889
1220025200_049,2018-04-22,20.413194444444443
1220025200_049,2018-04-23,13.277199074074073
1220025200_049,2018-04-24,11.703993055555554
1220025200_049,2018-04-25,11.163194444444445
1220025200_049,2018-04-26,11.308159722222221
1220025200_049,2018-04-27,11.789351851851851
1220025200_049,2018-04-28,15.608506944444445
1220025200_049,2018-04-29,19.729166666666668
1220025200_049,2018-04-30,13.008535879629628
1220025200_050,2018-04-01,17.984953703703706
1220025200_050,2018-04-02,10.427083333333334
1220025200_050,2018-04-03,11.186921296296298
1220025200_050,2018-04-04,12.166666666666666
1220025200_050,2018-04-05,11.077256944444445
1220025200_050,2018-04-06,11.088831018518517
1220025200_050,2018-04-07,12.775752314814817
1220025200_050,2018-04-08,17.49949363425926
1220025200_050,2018-04-09,10.689453125
1220025200_050,2018-04-10,10.276331018518519
1220025200_050,2018-04-11,10.187210648148149
1220025200_050,2018-04-12,10.934027777777779
1220025200_050,2018-04-13,10.547743055555555
1220025200_050,2018-04-14,12.62644675925926
1220025200_050,2018-04-15,18.88302951388889
1220025200_050,2018-04-16,11.287471064814817
1220025200_050,2018-04-17,10.961371527777779
1220025200_050,2018-04-18,11.133391203703704
1220025200_050,2018-04-19,10.579282407407408
1220025200_050,2018-04-20,9.13888888888889
1220025200_050,2018-04-21,13.717881944444445
1220025200_050,2018-04-22,17.1640625
1220025200_050,2018-04-23,11.001880787037038
1220025200_050,2018-04-24,11.242910879629628
1220025200_050,2018-04-25,10.041377314814817
1220025200_050,2018-04-26,10.613715277777779
1220025200_050,2018-04-27,9.3984375
1220025200_050,2018-04-28,14.043402777777779
1220025200_050,2018-04-29,18.29058159722222
1220025200_050,2018-04-30,10.510850694444445
1220025200_051,2018-04-01,16.64431423611111
1220025200_051,2018-04-02,9.997395833333334
1220025200_051,2018-04-03,9.571614583333334
1220025200_051,2018-04-04,10.560185185185183
1220025200_051,2018-04-05,9.74826388888889
1220025200_051,2018-04-06,9.875868055555555
1220025200_051,2018-04-07,10.975694444444445
1220025200_051,2018-04-08,15.126880787037038
1220025200_051,2018-04-09,9.524667245370372
1220025200_051,2018-04-10,9.693721064814817
1220025200_051,2018-04-11,8.96238425925926
1220025200_051,2018-04-12,9.317418981481481
1220025200_051,2018-04-13,10.094039351851851
1220025200_051,2018-04-14,11.631944444444445
1220025200_051,2018-04-15,14.533854166666666
1220025200_051,2018-04-16,9.741898148148147
1220025200_051,2018-04-17,8.152777777777779
1220025200_051,2018-04-18,9.198784722222221
1220025200_051,2018-04-19,8.34375
1220025200_051,2018-04-20,8.070023148148147
1220025200_051,2018-04-21,10.995659722222221
1220025200_051,2018-04-22,15.332103587962965
1220025200_051,2018-04-23,9.213758680555555
1220025200_051,2018-04-24,10.003761574074073
1220025200_051,2018-04-25,9.25607638888889
1220025200_051,2018-04-26,9.534722222222221
1220025200_051,2018-04-27,8.796875
1220025200_051,2018-04-28,11.616608796296298
1220025200_051,2018-04-29,13.570457175925926
1220025200_051,2018-04-30,9.84375
1220025200_052,2018-04-01,11.545717592592592
1220025200_052,2018-04-02,9.274450231481483
1220025200_052,2018-04-03,9.062210648148147
1220025200_052,2018-04-04,9.256944444444445
1220025200_052,2018-04-05,8.456597222222221
1220025200_052,2018-04-06,9.718171296296296
1220025200_052,2018-04-07,8.520833333333334
1220025200_052,2018-04-08,11.665219907407408
1220025200_052,2018-04-09,9.73292824074074
1220025200_052,2018-04-10,8.347800925925927
1220025200_052,2018-04-11,8.28269675925926
1220025200_052,2018-04-12,8.657118055555555
1220025200_052,2018-04-13,7.631944444444445
1220025200_052,2018-04-14,9.182291666666666
1220025200_052,2018-04-15,12.0390625
1220025200_052,2018-04-16,9.698350694444445
1220025200_052,2018-04-17,7.411458333333333
1220025200_052,2018-04-18,7.591145833333333
1220025200_052,2018-04-19,7.076388888888889
1220025200_052,2018-04-20,8.269386574074074
1220025200_052,2018-04-21,11.043402777777779
1220025200_052,2018-04-22,11.829788773148149
1220025200_052,2018-04-23,9.462528935185185
1220025200_052,2018-04-24,7.150173611111111
1220025200_052,2018-04-25,9.383680555555555
1220025200_052,2018-04-26,7.6640625
1220025200_052,2018-04-27,7.814236111111111
1220025200_052,2018-04-28,11.87673611111111
1220025200_052,2018-04-29,10.55295138888889
1220025200_052,2018-04-30,9.315104166666666
1220025200_053,2018-04-01,11.73777488425926
1220025200_053,2018-04-02,9.702690972222221
1220025200_053,2018-04-03,9.166377314814817
1220025200_053,2018-04-04,9.920717592592592
1220025200_053,2018-04-05,8.253472222222221
1220025200_053,2018-04-06,9.757523148148147
1220025200_053,2018-04-07,11.17361111111111
1220025200_053,2018-04-08,12.411168981481481
1220025200_053,2018-04-09,9.721643518518517
1220025200_053,2018-04-10,9.68142361111111
1220025200_053,2018-04-11,9.402777777777779
1220025200_053,2018-04-12,7.263020833333333
1220025200_053,2018-04-13,9.127604166666666
1220025200_053,2018-04-14,9.355034722222221
1220025200_053,2018-04-15,11.90451388888889
1220025200_053,2018-04-16,9.959635416666666
1220025200_053,2018-04-17,9.542534722222221
1220025200_053,2018-04-18,9.049479166666666
1220025200_053,2018-04-19,8.944444444444445
1220025200_053,2018-04-20,8.815972222222221
1220025200_053,2018-04-21,11.269097222222221
1220025200_053,2018-04-22,10.96484375
1220025200_053,2018-04-23,9.720775462962962
1220025200_053,2018-04-24,10.17332175925926
1220025200_053,2018-04-25,10.163194444444445
1220025200_053,2018-04-26,9.421875
1220025200_053,2018-04-27,9.366608796296298
1220025200_053,2018-04-28,11.502314814814817
1220025200_053,2018-04-29,13.668402777777779
1220025200_053,2018-04-30,8.753472222222221
1220025200_054,2018-04-01,18.19437210648148
1220025200_054,2018-04-02,14.23611111111111
1220025200_054,2018-04-03,13.691984953703702
1220025200_054,2018-04-04,14.302662037037035
1220025200_054,2018-04-05,13.872974537037038
1220025200_054,2018-04-06,15.10763888888889
1220025200_054,2018-04-07,18.145833333333332
1220025200_054,2018-04-08,18.31669560185185
1220025200_054,2018-04-09,14.64822048611111
1220025200_054,2018-04-10,15.29079861111111
1220025200_054,2018-04-11,14.621527777777779
1220025200_054,2018-04-12,13.514756944444445
1220025200_054,2018-04-13,14.485243055555555
1220025200_054,2018-04-14,16.65162037037037
1220025200_054,2018-04-15,18.514467592592595
1220025200_054,2018-04-16,14.750868055555555
1220025200_054,2018-04-17,15.716869212962965
1220025200_054,2018-04-18,14.947916666666666
1220025200_054,2018-04-19,13.02170138888889
1220025200_054,2018-04-20,13.278356481481481
1220025200_054,2018-04-21,17.469618055555557
1220025200_054,2018-04-22,19.729094328703702
1220025200_054,2018-04-23,15.16015625
1220025200_054,2018-04-24,15.073784722222221
1220025200_054,2018-04-25,14.962094907407407
1220025200_054,2018-04-26,14.363715277777779
1220025200_054,2018-04-27,14.962962962962965
1220025200_054,2018-04-28,18.528935185185183
1220025200_054,2018-04-29,20.673755787037038
1220025200_054,2018-04-30,15.07986111111111
1220025200_055,2018-04-01,23.771267361111107
1220025200_055,2018-04-02,19.39887152777778
1220025200_055,2018-04-03,20.91840277777778
1220025200_055,2018-04-04,21.002604166666668
1220025200_055,2018-04-05,19.417245370370367
1220025200_055,2018-04-06,19.19357638888889
1220025200_055,2018-04-07,22.477430555555557
1220025200_055,2018-04-08,24.512008101851855
1220025200_055,2018-04-09,19.715205439814817
1220025200_055,2018-04-10,20.52806712962963
1220025200_055,2018-04-11,20.78761574074074
1220025200_055,2018-04-12,19.321180555555557
1220025200_055,2018-04-13,19.0703125
1220025200_055,2018-04-14,22.45920138888889
1220025200_055,2018-04-15,22.728587962962965
1220025200_055,2018-04-16,20.545283564814817
1220025200_055,2018-04-17,19.386574074074076
1220025200_055,2018-04-18,19.779224537037035
1220025200_055,2018-04-19,19.00665509259259
1220025200_055,2018-04-20,20.410879629629633
1220025200_055,2018-04-21,22.404803240740737
1220025200_055,2018-04-22,23.459490740740744
1220025200_055,2018-04-23,19.23459201388889
1220025200_055,2018-04-24,21.024884259259256
1220025200_055,2018-04-25,19.68258101851852
1220025200_055,2018-04-26,18.888599537037038
1220025200_055,2018-04-27,21.440682870370367
1220025200_055,2018-04-28,24.647569444444443
1220025200_055,2018-04-29,23.911530671296298
1220025200_055,2018-04-30,19.370008680555557
1220025200_056,2018-04-01,27.422526041666668
1220025200_056,2018-04-02,23.45724826388889
1220025200_056,2018-04-03,24.615740740740744
1220025200_056,2018-04-04,24.321469907407405
1220025200_056,2018-04-05,22.7109375
1220025200_056,2018-04-06,21.372685185185183
1220025200_056,2018-04-07,25.18894675925926
1220025200_056,2018-04-08,27.21882233796296
1220025200_056,2018-04-09,22.197193287037038
1220025200_056,2018-04-10,24.599826388888893
1220025200_056,2018-04-11,25.525752314814817
1220025200_056,2018-04-12,23.781105324074073
1220025200_056,2018-04-13,22.297453703703702
1220025200_056,2018-04-14,24.452546296296294
1220025200_056,2018-04-15,29.164207175925924
1220025200_056,2018-04-16,22.53949652777778
1220025200_056,2018-04-17,23.888599537037038
1220025200_056,2018-04-18,24.603877314814817
1220025200_056,2018-04-19,23.153211805555557
1220025200_056,2018-04-20,22.849247685185183
1220025200_056,2018-04-21,26.001157407407405
1220025200_056,2018-04-22,27.70269097222222
1220025200_056,2018-04-23,23.08224826388889
1220025200_056,2018-04-24,23.500578703703706
1220025200_056,2018-04-25,23.082175925925924
1220025200_056,2018-04-26,23.6015625
1220025200_056,2018-04-27,24.068865740740744
1220025200_056,2018-04-28,26.010127314814813
1220025200_056,2018-04-29,27.600260416666668
1220025200_056,2018-04-30,23.57769097222222
1220025300_001,2018-04-01,27.601634837962962
1220025300_001,2018-04-02,23.26974826388889
1220025300_001,2018-04-03,21.90335648148148
1220025300_001,2018-04-04,21.015046296296294
1220025300_001,2018-04-05,20.029803240740744
1220025300_001,2018-04-06,20.92650462962963
1220025300_001,2018-04-07,24.758680555555557
1220025300_001,2018-04-08,26.48271122685185
1220025300_001,2018-04-09,23.987051504629633
1220025300_001,2018-04-10,21.065104166666668
1220025300_001,2018-04-11,22.83275462962963
1220025300_001,2018-04-12,21.42621527777778
1220025300_001,2018-04-13,22.719328703703706
1220025300_001,2018-04-14,19.719907407407405
1220025300_001,2018-04-15,25.364366319444443
1220025300_001,2018-04-16,23.82146990740741
1220025300_001,2018-04-17,19.141782407407405
1220025300_001,2018-04-18,22.82378472222222
1220025300_001,2018-04-19,21.867766203703702
1220025300_001,2018-04-20,22.335069444444443
1220025300_001,2018-04-21,23.092881944444443
1220025300_001,2018-04-22,25.143663194444443
1220025300_001,2018-04-23,22.906756365740744
1220025300_001,2018-04-24,21.01678240740741
1220025300_001,2018-04-25,21.988136574074073
1220025300_001,2018-04-26,21.057291666666668
1220025300_001,2018-04-27,22.00318287037037
1220025300_001,2018-04-28,24.10763888888889
1220025300_001,2018-04-29,26.39496527777778
1220025300_001,2018-04-30,24.692274305555557
1220025300_002,2018-04-01,30.546875
1220025300_002,2018-04-02,27.286024305555557
1220025300_002,2018-04-03,27.507957175925927
1220025300_002,2018-04-04,23.234953703703702
1220025300_002,2018-04-05,22.66695601851852
1220025300_002,2018-04-06,26.03153935185185
1220025300_002,2018-04-07,29.343460648148152
1220025300_002,2018-04-08,29.718243634259263
1220025300_002,2018-04-09,26.05157696759259
1220025300_002,2018-04-10,26.01982060185185
1220025300_002,2018-04-11,25.103877314814817
1220025300_002,2018-04-12,26.657118055555557
1220025300_002,2018-04-13,26.1953125
1220025300_002,2018-04-14,24.946180555555557
1220025300_002,2018-04-15,30.309895833333332
1220025300_002,2018-04-16,26.947771990740744
1220025300_002,2018-04-17,24.564814814814817
1220025300_002,2018-04-18,26.08940972222222
1220025300_002,2018-04-19,25.128327546296298
1220025300_002,2018-04-20,26.18113425925926
1220025300_002,2018-04-21,27.269675925925924
1220025300_002,2018-04-22,29.81792534722222
1220025300_002,2018-04-23,25.416087962962965
1220025300_002,2018-04-24,26.821759259259256
1220025300_002,2018-04-25,24.78790509259259
1220025300_002,2018-04-26,26.92751736111111
1220025300_002,2018-04-27,25.769386574074076
1220025300_002,2018-04-28,28.743634259259256
1220025300_002,2018-04-29,32.02589699074073
1220025300_002,2018-04-30,27.449508101851855
1220025300_003,2018-04-01,37.74891493055556
1220025300_003,2018-04-02,32.15523726851852
1220025300_003,2018-04-03,30.87991898148148
1220025300_003,2018-04-04,27.658854166666668
1220025300_003,2018-04-05,26.9693287037037
1220025300_003,2018-04-06,28.63570601851852
1220025300_003,2018-04-07,32.83622685185186
1220025300_003,2018-04-08,34.2857349537037
1220025300_003,2018-04-09,30.122974537037035
1220025300_003,2018-04-10,27.197916666666668
1220025300_003,2018-04-11,29.68793402777778
1220025300_003,2018-04-12,29.775752314814813
1220025300_003,2018-04-13,29.061342592592595
1220025300_003,2018-04-14,30.061631944444443
1220025300_003,2018-04-15,36.59418402777778
1220025300_003,2018-04-16,31.50238715277778
1220025300_003,2018-04-17,28.35763888888889
1220025300_003,2018-04-18,27.505063657407405
1220025300_003,2018-04-19,29.328993055555557
1220025300_003,2018-04-20,29.362557870370367
1220025300_003,2018-04-21,33.75752314814815
1220025300_003,2018-04-22,35.35749421296296
1220025300_003,2018-04-23,28.869864004629633
1220025300_003,2018-04-24,28.579571759259263
1220025300_003,2018-04-25,28.34027777777778
1220025300_003,2018-04-26,28.58217592592593
1220025300_003,2018-04-27,28.153645833333332
1220025300_003,2018-04-28,33.66001157407407
1220025300_003,2018-04-29,36.60264756944444
1220025300_003,2018-04-30,32.44278067129629
1220025300_004,2018-04-01,38.177517361111114
1220025300_004,2018-04-02,34.9173900462963
1220025300_004,2018-04-03,31.82711226851852
1220025300_004,2018-04-04,31.56467013888889
1220025300_004,2018-04-05,30.194589120370367
1220025300_004,2018-04-06,32.90711805555556
1220025300_004,2018-04-07,34.01808449074073
1220025300_004,2018-04-08,39.795862268518526
1220025300_004,2018-04-09,33.430338541666664
1220025300_004,2018-04-10,30.606047453703702
1220025300_004,2018-04-11,31.380208333333332
1220025300_004,2018-04-12,31.967447916666668
1220025300_004,2018-04-13,32.095486111111114
1220025300_004,2018-04-14,31.298900462962965
1220025300_004,2018-04-15,39.190393518518526
1220025300_004,2018-04-16,33.964048032407405
1220025300_004,2018-04-17,31.765046296296298
1220025300_004,2018-04-18,30.716869212962965
1220025300_004,2018-04-19,30.742476851851855
1220025300_004,2018-04-20,31.637731481481485
1220025300_004,2018-04-21,36.327401620370374
1220025300_004,2018-04-22,40.00882523148149
1220025300_004,2018-04-23,31.301359953703702
1220025300_004,2018-04-24,30.8125
1220025300_004,2018-04-25,30.54484953703704
1220025300_004,2018-04-26,31.22771990740741
1220025300_004,2018-04-27,31.517939814814813
1220025300_004,2018-04-28,37.958333333333336
1220025300_004,2018-04-29,42.14691840277778
1220025300_004,2018-04-30,34.71332465277778
1220025300_005,2018-04-01,43.435546875
1220025300_005,2018-04-02,38.16297743055556
1220025300_005,2018-04-03,32.72178819444444
1220025300_005,2018-04-04,33.74725115740741
1220025300_005,2018-04-05,31.73495370370371
1220025300_005,2018-04-06,34.36255787037037
1220025300_005,2018-04-07,37.316261574074076
1220025300_005,2018-04-08,43.490017361111114
1220025300_005,2018-04-09,35.06785300925926
1220025300_005,2018-04-10,32.94169560185185
1220025300_005,2018-04-11,33.721354166666664
1220025300_005,2018-04-12,33.81307870370371
1220025300_005,2018-04-13,33.12818287037037
1220025300_005,2018-04-14,36.48871527777778
1220025300_005,2018-04-15,43.34859664351851
1220025300_005,2018-04-16,36.455873842592595
1220025300_005,2018-04-17,34.4447337962963
1220025300_005,2018-04-18,33.74522569444444
1220025300_005,2018-04-19,32.54774305555556
1220025300_005,2018-04-20,34.44574652777778
1220025300_005,2018-04-21,40.30353009259259
1220025300_005,2018-04-22,42.93713831018519
1220025300_005,2018-04-23,34.6244212962963
1220025300_005,2018-04-24,34.37037037037037
1220025300_005,2018-04-25,33.36574074074074
1220025300_005,2018-04-26,34.270833333333336
1220025300_005,2018-04-27,33.17144097222222
1220025300_005,2018-04-28,37.7962962962963
1220025300_005,2018-04-29,42.41102430555556
1220025300_005,2018-04-30,37.760995370370374
1220025300_006,2018-04-01,44.15248842592593
1220025300_006,2018-04-02,39.26591435185185
1220025300_006,2018-04-03,35.24508101851852
1220025300_006,2018-04-04,34.6361400462963
1220025300_006,2018-04-05,33.133101851851855
1220025300_006,2018-04-06,35.043692129629626
1220025300_006,2018-04-07,38.14091435185185
1220025300_006,2018-04-08,44.910300925925924
1220025300_006,2018-04-09,36.74233217592593
1220025300_006,2018-04-10,34.8080150462963
1220025300_006,2018-04-11,35.333333333333336
1220025300_006,2018-04-12,34.57581018518518
1220025300_006,2018-04-13,34.66565393518518
1220025300_006,2018-04-14,36.64322916666667
1220025300_006,2018-04-15,44.281032986111114
1220025300_006,2018-04-16,37.852864583333336
1220025300_006,2018-04-17,34.08000578703704
1220025300_006,2018-04-18,35.19372106481482
1220025300_006,2018-04-19,34.05758101851852
1220025300_006,2018-04-20,35.474826388888886
1220025300_006,2018-04-21,40.45399305555556
1220025300_006,2018-04-22,44.75774016203704
1220025300_006,2018-04-23,34.35243055555556
1220025300_006,2018-04-24,32.825231481481474
1220025300_006,2018-04-25,35.42534722222222
1220025300_006,2018-04-26,36.22800925925926
1220025300_006,2018-04-27,34.63990162037037
1220025300_006,2018-04-28,39.87152777777777
1220025300_006,2018-04-29,46.888961226851855
1220025300_006,2018-04-30,38.53956886574073
1220025300_007,2018-04-01,46.323929398148145
1220025300_007,2018-04-02,39.57754629629629
1220025300_007,2018-04-03,36.18836805555556
1220025300_007,2018-04-04,34.39728009259259
1220025300_007,2018-04-05,33.60243055555556
1220025300_007,2018-04-06,36.010995370370374
1220025300_007,2018-04-07,39.69965277777778
1220025300_007,2018-04-08,48.19502314814815
1220025300_007,2018-04-09,36.19719328703704
1220025300_007,2018-04-10,35.54137731481482
1220025300_007,2018-04-11,33.15118634259259
1220025300_007,2018-04-12,36.021701388888886
1220025300_007,2018-04-13,34.96542245370371
1220025300_007,2018-04-14,36.40277777777778
1220025300_007,2018-04-15,47.446614583333336
1220025300_007,2018-04-16,37.832682291666664
1220025300_007,2018-04-17,35.298032407407405
1220025300_007,2018-04-18,33.68590856481481
1220025300_007,2018-04-19,36.135995370370374
1220025300_007,2018-04-20,33.88773148148149
1220025300_007,2018-04-21,40.55960648148148
1220025300_007,2018-04-22,45.904441550925924
1220025300_007,2018-04-23,34.74500868055556
1220025300_007,2018-04-24,34.04253472222222
1220025300_007,2018-04-25,34.34085648148149
1220025300_007,2018-04-26,37.21643518518518
1220025300_007,2018-04-27,33.71339699074074
1220025300_007,2018-04-28,40.12355324074073
1220025300_007,2018-04-29,48.932291666666664
1220025300_007,2018-04-30,37.55866608796296
1220025300_008,2018-04-01,47.24225983796296
1220025300_008,2018-04-02,40.59910300925927
1220025300_008,2018-04-03,36.57552083333334
1220025300_008,2018-04-04,33.381655092592595
1220025300_008,2018-04-05,33.48408564814815
1220025300_008,2018-04-06,35.271267361111114
1220025300_008,2018-04-07,38.091145833333336
1220025300_008,2018-04-08,44.537977430555564
1220025300_008,2018-04-09,37.80381944444444
1220025300_008,2018-04-10,34.09649884259259
1220025300_008,2018-04-11,32.510995370370374
1220025300_008,2018-04-12,35.316550925925924
1220025300_008,2018-04-13,33.748263888888886
1220025300_008,2018-04-14,36.48929398148148
1220025300_008,2018-04-15,45.0736400462963
1220025300_008,2018-04-16,38.093532986111114
1220025300_008,2018-04-17,35.76374421296296
1220025300_008,2018-04-18,34.71875
1220025300_008,2018-04-19,34.193576388888886
1220025300_008,2018-04-20,34.21397569444444
1220025300_008,2018-04-21,41.839988425925924
1220025300_008,2018-04-22,46.39728009259258
1220025300_008,2018-04-23,34.109664351851855
1220025300_008,2018-04-24,33.99855324074073
1220025300_008,2018-04-25,34.59375
1220025300_008,2018-04-26,35.78125
1220025300_008,2018-04-27,33.68258101851852
1220025300_008,2018-04-28,40.26099537037036
1220025300_008,2018-04-29,47.19104456018518
1220025300_008,2018-04-30,38.989076967592595
1220025300_009,2018-04-01,47.083550347222214
1220025300_009,2018-04-02,38.78363715277778
1220025300_009,2018-04-03,33.921875
1220025300_009,2018-04-04,32.545138888888886
1220025300_009,2018-04-05,32.787326388888886
1220025300_009,2018-04-06,36.02488425925926
1220025300_009,2018-04-07,39.24305555555556
1220025300_009,2018-04-08,44.572265625
1220025300_009,2018-04-09,35.98538773148148
1220025300_009,2018-04-10,33.71621817129629
1220025300_009,2018-04-11,34.497829861111114
1220025300_009,2018-04-12,34.56336805555556
1220025300_009,2018-04-13,31.35706018518518
1220025300_009,2018-04-14,35.421585648148145
1220025300_009,2018-04-15,44.9478443287037
1220025300_009,2018-04-16,37.985604745370374
1220025300_009,2018-04-17,33.22106481481481
1220025300_009,2018-04-18,33.80367476851852
1220025300_009,2018-04-19,33.24884259259259
1220025300_009,2018-04-20,34.81597222222222
1220025300_009,2018-04-21,40.08883101851852
1220025300_009,2018-04-22,46.94921875000001
1220025300_009,2018-04-23,34.48394097222222
1220025300_009,2018-04-24,34.28407118055556
1220025300_009,2018-04-25,31.41232638888889
1220025300_009,2018-04-26,33.97627314814815
1220025300_009,2018-04-27,32.60387731481482
1220025300_009,2018-04-28,39.00318287037037
1220025300_009,2018-04-29,47.65567129629629
1220025300_009,2018-04-30,39.21788194444444
1220025300_010,2018-04-01,45.8775318287037
1220025300_010,2018-04-02,39.732277199074076
1220025300_010,2018-04-03,34.32407407407407
1220025300_010,2018-04-04,34.03703703703704
1220025300_010,2018-04-05,31.18084490740741
1220025300_010,2018-04-06,32.69820601851851
1220025300_010,2018-04-07,40.925057870370374
1220025300_010,2018-04-08,45.94487847222222
1220025300_010,2018-04-09,35.34519675925927
1220025300_010,2018-04-10,33.24681712962963
1220025300_010,2018-04-11,31.47670717592593
1220025300_010,2018-04-12,32.19372106481482
1220025300_010,2018-04-13,33.63483796296296
1220025300_010,2018-04-14,35.21122685185185
1220025300_010,2018-04-15,47.691695601851855
1220025300_010,2018-04-16,37.113425925925924
1220025300_010,2018-04-17,33.842013888888886
1220025300_010,2018-04-18,33.42028356481482
1220025300_010,2018-04-19,32.2622974537037
1220025300_010,2018-04-20,34.383101851851855
1220025300_010,2018-04-21,39.20341435185187
1220025300_010,2018-04-22,45.4927662037037
1220025300_010,2018-04-23,33.431857638888886
1220025300_010,2018-04-24,33.951388888888886
1220025300_010,2018-04-25,32.44994212962963
1220025300_010,2018-04-26,34.18663194444444
1220025300_010,2018-04-27,32.89120370370371
1220025300_010,2018-04-28,40.84664351851852
1220025300_010,2018-04-29,46.930844907407405
1220025300_010,2018-04-30,37.28045428240741
1220025300_011,2018-04-01,47.00079571759261
1220025300_011,2018-04-02,37.88469328703704
1220025300_011,2018-04-03,31.81929976851852
1220025300_011,2018-04-04,32.11096643518518
1220025300_011,2018-04-05,31.59982638888889
1220025300_011,2018-04-06,34.515625
1220025300_011,2018-04-07,39.497251157407405
1220025300_011,2018-04-08,45.738570601851855
1220025300_011,2018-04-09,34.673611111111114
1220025300_011,2018-04-10,32.621383101851855
1220025300_011,2018-04-11,32.41637731481481
1220025300_011,2018-04-12,33.76085069444444
1220025300_011,2018-04-13,29.978009259259256
1220025300_011,2018-04-14,35.18981481481481
1220025300_011,2018-04-15,45.93062789351852
1220025300_011,2018-04-16,35.571469907407405
1220025300_011,2018-04-17,32.50115740740741
1220025300_011,2018-04-18,32.96455439814815
1220025300_011,2018-04-19,32.66637731481481
1220025300_011,2018-04-20,33.84577546296296
1220025300_011,2018-04-21,38.801070601851855
1220025300_011,2018-04-22,47.14171006944445
1220025300_011,2018-04-23,34.129629629629626
1220025300_011,2018-04-24,34.43402777777778
1220025300_011,2018-04-25,31.24565972222222
1220025300_011,2018-04-26,34.019241898148145
1220025300_011,2018-04-27,31.559317129629626
1220025300_011,2018-04-28,37.60011574074074
1220025300_011,2018-04-29,49.02669270833334
1220025300_011,2018-04-30,36.3978587962963
1220025300_012,2018-04-01,45.63917824074074
1220025300_012,2018-04-02,37.88440393518519
1220025300_012,2018-04-03,31.04340277777778
1220025300_012,2018-04-04,31.14945023148148
1220025300_012,2018-04-05,29.624276620370374
1220025300_012,2018-04-06,33.26085069444444
1220025300_012,2018-04-07,37.80266203703704
1220025300_012,2018-04-08,46.63592303240741
1220025300_012,2018-04-09,33.54456018518519
1220025300_012,2018-04-10,31.30642361111111
1220025300_012,2018-04-11,32.63831018518519
1220025300_012,2018-04-12,31.74594907407407
1220025300_012,2018-04-13,31.98321759259259
1220025300_012,2018-04-14,35.51707175925927
1220025300_012,2018-04-15,47.19292534722222
1220025300_012,2018-04-16,37.38512731481482
1220025300_012,2018-04-17,32.36009837962963
1220025300_012,2018-04-18,31.402199074074076
1220025300_012,2018-04-19,31.468605324074076
1220025300_012,2018-04-20,31.91464120370371
1220025300_012,2018-04-21,38.54832175925926
1220025300_012,2018-04-22,45.70565682870371
1220025300_012,2018-04-23,33.94827835648149
1220025300_012,2018-04-24,31.09273726851852
1220025300_012,2018-04-25,31.48828125
1220025300_012,2018-04-26,32.398148148148145
1220025300_012,2018-04-27,29.297019675925924
1220025300_012,2018-04-28,38.84693287037037
1220025300_012,2018-04-29,48.16456886574073
1220025300_012,2018-04-30,36.86371527777778
1220025300_013,2018-04-01,46.472005208333336
1220025300_013,2018-04-02,36.8560474537037
1220025300_013,2018-04-03,29.02300347222222
1220025300_013,2018-04-04,30.300057870370374
1220025300_013,2018-04-05,29.559895833333332
1220025300_013,2018-04-06,31.505208333333332
1220025300_013,2018-04-07,37.13556134259259
1220025300_013,2018-04-08,44.87471064814815
1220025300_013,2018-04-09,34.40357349537037
1220025300_013,2018-04-10,30.50289351851852
1220025300_013,2018-04-11,30.40017361111111
1220025300_013,2018-04-12,30.645254629629626
1220025300_013,2018-04-13,31.94748263888889
1220025300_013,2018-04-14,34.23914930555556
1220025300_013,2018-04-15,46.09143518518519
1220025300_013,2018-04-16,35.48712384259259
1220025300_013,2018-04-17,31.92462384259259
1220025300_013,2018-04-18,30.67361111111111
1220025300_013,2018-04-19,30.832754629629633
1220025300_013,2018-04-20,31.435619212962965
1220025300_013,2018-04-21,36.6724537037037
1220025300_013,2018-04-22,46.76859085648148
1220025300_013,2018-04-23,33.92332175925926
1220025300_013,2018-04-24,30.60995370370371
1220025300_013,2018-04-25,28.84809027777778
1220025300_013,2018-04-26,30.85706018518518
1220025300_013,2018-04-27,30.093171296296298
1220025300_013,2018-04-28,38.352719907407405
1220025300_013,2018-04-29,47.76417824074074
1220025300_013,2018-04-30,34.91710069444444
